84539	1.0000
4780	1.0000
9817	1.0000
3091	1.0000
3551	1.0000
2475	1.0000
57521	1.0000
8517	1.0000
5289	1.0000
8678	1.0000
997	1.0000
9978	1.0000
1869	1.0000
5925	1.0000
1977	1.0000
11065	1.0000
51529	1.0000
4085	1.0000
991	1.0000
2175	1.0000
2189	1.0000
5599	1.0000
675	1.0000
2829	1.0000
3060	1.0000
2797	1.0000
9934	1.0000
259290	1.0000
3361	1.0000
57413	1.0000
347148	1.0000
6167	1.0000
80024	1.0000
10886	1.0000
2914	1.0000
29	1.0000
4113	1.0000
6205	1.0000
23536	1.0000
6218	1.0000
129521	1.0000
6171	1.0000
6224	1.0000
5395	1.0000
6921	1.0000
10018	1.0000
7124	1.0000
1499	1.0000
999	1.0000
83990	1.0000
7405	1.0000
7249	1.0000
1027	1.0000
2033	1.0000
836	1.0000
4361	1.0000
4683	1.0000
8453	1.0000
4292	1.0000
79728	1.0000
581	1.0000
23118	1.0000
6885	1.0000
10892	1.0000
8915	1.0000
842	1.0000
7248	1.0000
4149	1.0000
2067	1.0000
2072	1.0000
6654	1.0000
2932	1.0000
8312	1.0000
2176	1.0000
7323	1.0000
6923	1.0000
10111	1.0000
10273	1.0000
3308	1.0000
8726	1.0000
2188	1.0000
4851	1.0000
5824	1.0000
5295	1.0000
3667	1.0000
2237	1.0000
3024	1.0000
10454	1.0000
1399	1.0000
2146	1.0000
23512	1.0000
2247	1.0000
8454	1.0000
196	1.0000
2547	1.0000
7520	1.0000
8717	1.0000
891	1.0000
983	1.0000
1642	1.0000
